"","time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipProbability","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","date","precipIntensityMaxTime","precipAccumulation","precipType"
"351",1545022800,"Mostly cloudy throughout the day.","partly-cloudy-day",1545048950,1545082270,0.32,0,0,0,45.65,1545066000,31.37,1545138000,40.39,1545062400,21.64,1545138000,31.08,0.69,1007.3,8.38,16.28,1545080400,307,0.88,1,1545058800,9.99,37.96,1545026400,45.65,1545066000,31.45,1545026400,40.39,1545062400,2018-12-17,NA,NA,NA
"352",1545109200,"Partly cloudy in the morning.","partly-cloudy-night",1545135386,1545168691,0.36,0,0,0,35.04,1545163200,24.79,1545213600,27.76,1545166800,18.93,1545195600,15.47,0.47,1016,11.09,28.9,1545116400,319,0.28,2,1545148800,10,27.65,1545192000,39.98,1545109200,19.65,1545192000,32.65,1545109200,2018-12-18,NA,NA,NA
"353",1545195600,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-night",1545221820,1545255114,0.39,0,0,0,41.74,1545249600,29.23,1545303600,39.14,1545253200,29.23,1545303600,18.99,0.58,1020.71,2.81,8.05,1545195600,262,0.06,2,1545235200,10,24.79,1545213600,41.74,1545249600,18.93,1545195600,39.14,1545253200,2018-12-19,NA,NA,NA
"354",1545282000,"Rain in the evening and overnight.","rain",1545308252,1545341539,0.42,0.008,0.0466,1,44.05,1545332400,43.43,1545354000,43.66,1545336000,40.11,1545354000,33.27,0.83,1017.72,1.67,6.17,1545354000,68,0.49,2,1545325200,8.22,29.23,1545303600,46.08,1545364800,29.23,1545303600,44.47,1545364800,2018-12-20,1545354000,NA,"rain"
"355",1545368400,"Rain until afternoon.","rain",1545394683,1545427967,0.46,0.0572,0.2048,1,59.72,1545400800,43.66,1545483600,59.89,1545400800,38.35,1545483600,55.22,0.96,996.96,7.71,26.37,1545386400,156,0.98,1,1545404400,5.46,49.64,1545368400,59.72,1545400800,46.51,1545368400,59.89,1545400800,2018-12-21,1545393600,NA,"rain"
"356",1545454800,"Mostly cloudy throughout the day.","partly-cloudy-day",1545481111,1545514396,0.49,1e-04,0.002,0.2,46.49,1545480000,35.72,1545566400,41.61,1545480000,30.54,1545566400,35.63,0.7,1000.2,7.76,23.95,1545498000,294,0.89,1,1545490800,9.57,40.46,1545537600,52.21,1545454800,34.87,1545537600,52.21,1545454800,2018-12-22,1545465600,NA,"rain"
"357",1545541200,"Mostly cloudy starting in the evening.","partly-cloudy-night",1545567537,1545600828,0.53,0,0,0,43.57,1545595200,35.52,1545649200,41.53,1545595200,35.52,1545649200,24.78,0.56,1019.02,4.84,10.75,1545544800,304,0.42,2,1545584400,10,35.72,1545566400,43.57,1545595200,30.54,1545566400,41.53,1545595200,2018-12-23,NA,NA,NA
"358",1545627600,"Mostly cloudy until evening.","partly-cloudy-day",1545653961,1545687261,0.57,0.0013,0.0094,0.71,43.08,1545678000,32.54,1545732000,38.08,1545678000,26.65,1545739200,29.97,0.73,1017.95,4.92,11.76,1545688800,282,0.81,1,1545663600,8.08,35.52,1545649200,43.08,1545678000,30.2,1545710400,38.08,1545678000,2018-12-24,1545642000,NA,"rain"
"359",1545714000,"Mostly cloudy until evening.","partly-cloudy-day",1545740384,1545773697,0.61,0,0,0,39.64,1545764400,31.32,1545814800,34.96,1545757200,27.69,1545804000,21.48,0.56,1024.68,5.9,9.51,1545760800,306,0.38,2,1545757200,10,32.54,1545732000,39.64,1545764400,26.65,1545739200,34.96,1545757200,2018-12-25,NA,NA,NA
"360",1545800400,"Mostly cloudy until afternoon.","partly-cloudy-day",1545826804,1545860134,0.65,0,0,0,42.55,1545854400,35.41,1545915600,38.81,1545858000,31.61,1545879600,23.42,0.6,1030.96,4.14,11.51,1545854400,280,0.45,2,1545843600,10,31.32,1545814800,42.55,1545854400,27.69,1545804000,38.81,1545858000,2018-12-26,NA,NA,NA
"361",1545886800,"Mostly cloudy starting in the evening.","partly-cloudy-night",1545913221,1545946573,0.68,0,0,0,42.57,1545940800,39.06,1545958800,42.56,1545933600,35.32,1545962400,27.84,0.64,1034.79,0.88,6.86,1545922800,91,0.46,2,1545926400,10,35.41,1545915600,42.57,1545940800,32.13,1545915600,42.56,1545933600,2018-12-27,NA,NA,NA
"362",1545973200,"Rain until evening.","rain",1545999637,1546033015,0.72,0.037,0.1214,1,56.94,1546041600,50.07,1546077600,56.94,1546041600,50.07,1546077600,48.27,0.93,1018.76,3.68,9.48,1546016400,184,1,1,1546009200,5.23,41.76,1545973200,56.94,1546041600,37.78,1545973200,56.94,1546041600,2018-12-28,1546012800,NA,"rain"
"363",1546059600,"Partly cloudy throughout the day.","partly-cloudy-night",1546086051,1546119458,0.76,0,0,0,51.29,1546084800,35.04,1546167600,51.29,1546084800,32.16,1546171200,36.99,0.67,1015.98,7.16,21.1,1546117200,299,0.5,2,1546102800,9.79,39.49,1546142400,55.05,1546059600,34.51,1546142400,55.05,1546059600,2018-12-29,NA,NA,NA
"364",1546146000,"Mostly cloudy throughout the day.","partly-cloudy-day",1546172462,1546205903,0.79,0,0,0,38.12,1546203600,30.86,1546261200,38.12,1546203600,30.86,1546261200,27.17,0.7,1023.42,0.68,5.9,1546149600,47,0.76,1,1546182000,9.86,33.91,1546228800,38.71,1546146000,32.16,1546171200,38.12,1546203600,2018-12-30,NA,NA,NA
"365",1546232400,"Rain starting in the afternoon.","rain",1546258871,1546292349,0.83,0.0322,0.1803,1,43.7,1546282800,43.51,1546304400,40.25,1546279200,38.94,1546304400,34.78,0.86,1024.05,3.05,8.94,1546304400,142,0.66,1,1546268400,8.02,30.86,1546261200,45.25,1546315200,30.86,1546261200,43.23,1546315200,2018-12-31,1546311600,NA,"rain"
